T283, 4, 50, 84, 3
T283.1, 5, 46, 90, 0
T283.2, 5, 17, 94, 0
T283.3, 5, 7, 99, 0
T284, 4, 45, 8, 1
T284.1, 5, 5, 66, 0
T285, 1, 6, 77, 1
T285.1, 1, 40, 97, 0
T286, 3, 20, 93, 0
T287, 3, 42, 39, 2
T287.1, 4, 9, 62, 0
T287.2, 4, 47, 69, 0
T288, 4, 16, 100, 2
T288.1, 4, 30, 100, 0
T288.2, 5, 45, 100, 0
T289, 3, 48, 79, 0
T290, 4, 19, 1, 3
T290.1, 4, 46, 93, 0
T290.2, 5, 43, 96, 0
T290.3, 5, 15, 97, 0
T291, 2, 46, 85, 1
T291.1, 2, 49, 93, 0
T292, 3, 38, 79, 2
T292.1, 5, 26, 96, 0
T292.2, 5, 16, 99, 0
T293, 4, 23, 92, 2
T293.1, 5, 8, 97, 0
T293.2, 5, 6, 97, 0
T294, 3, 27, 1, 0
T295, 4, 17, 51, 2
T295.1, 5, 41, 89, 0
T295.2, 5, 36, 94, 0
T296, 1, 7, 90, 0
T297, 1, 43, 48, 0
T298, 4, 40, 72, 3
T298.1, 4, 7, 89, 0
T298.2, 5, 24, 97, 0
T298.3, 5, 47, 98, 0
T299, 5, 9, 14, 1
T299.1, 5, 22, 71, 0
T300, 3, 7, 30, 1
T300.1, 5, 48, 31, 0
T301, 4, 49, 32, 0
T302, 1, 17, 25, 2
T302.1, 4, 5, 58, 0
T302.2, 5, 17, 64, 0
T303, 3, 42, 34, 2
T303.1, 4, 13, 45, 0
T303.2, 4, 33, 87, 0
T304, 3, 19, 16, 1
T304.1, 3, 29, 95, 0
T305, 4, 13, 40, 4
T305.1, 4, 50, 44, 0
T305.2, 4, 9, 93, 0
T305.3, 5, 37, 97, 0
T305.4, 5, 41, 100, 0
T306, 2, 35, 3, 3
T306.1, 5, 6, 91, 0
T306.2, 5, 21, 99, 0
T306.3, 5, 37, 99, 0
T307, 4, 6, 30, 3
T307.1, 5, 47, 87, 0
T307.2, 5, 13, 98, 0
T307.3, 5, 26, 98, 0
T308, 5, 43, 33, 2
T308.1, 5, 6, 55, 0
T308.2, 5, 18, 90, 0
T309, 4, 44, 4, 2
T309.1, 4, 26, 9, 0
T309.2, 4, 20, 83, 0
T310, 4, 16, 53, 3
T310.1, 5, 49, 87, 0
T310.2, 5, 17, 89, 0
T310.3, 5, 27, 90, 0
T311, 5, 33, 39, 1
T311.1, 5, 44, 49, 0
T312, 2, 26, 74, 3
T312.1, 5, 29, 78, 0
T312.2, 5, 20, 80, 0
T312.3, 5, 5, 86, 0
T313, 1, 43, 35, 1
T313.1, 4, 43, 85, 0
T314, 3, 32, 35, 1
T314.1, 4, 9, 39, 0
T315, 5, 32, 69, 4
T315.1, 5, 27, 84, 0
T315.2, 5, 42, 96, 0
T315.3, 5, 4, 96, 0
T315.4, 5, 19, 99, 0
T316, 5, 50, 77, 0
T317, 1, 44, 67, 0
T318, 4, 34, 49, 3
T318.1, 4, 33, 93, 0
T318.2, 5, 49, 95, 0
T318.3, 5, 4, 97, 0
T319, 5, 18, 6, 4
T319.1, 5, 37, 69, 0
T319.2, 5, 32, 78, 0
T319.3, 5, 29, 84, 0
T319.4, 5, 44, 88, 0
T320, 3, 48, 4, 0
T321, 1, 12, 25, 1
T321.1, 1, 14, 40, 0
T322, 5, 35, 77, 4
T322.1, 5, 20, 90, 0
T322.2, 5, 38, 97, 0
T322.3, 5, 20, 98, 0
T322.4, 5, 46, 99, 0
T323, 3, 10, 100, 1
T323.1, 4, 23, 100, 0
T324, 4, 1, 55, 0
T325, 4, 24, 62, 0
T326, 2, 35, 70, 4
T326.1, 3, 9, 98, 0
T326.2, 3, 12, 99, 0
T326.3, 4, 48, 100, 0
T326.4, 4, 32, 100, 0
T327, 4, 31, 83, 2
T327.1, 5, 26, 95, 0
T327.2, 5, 45, 96, 0
T328, 2, 9, 48, 0
T329, 5, 8, 72, 1
T329.1, 5, 38, 73, 0
T330, 2, 9, 4, 3
T330.1, 2, 49, 20, 0
T330.2, 4, 17, 24, 0
T330.3, 5, 47, 87, 0
T331, 5, 6, 21, 0
T332, 3, 37, 100, 3
T332.1, 5, 9, 100, 0
T332.2, 5, 13, 100, 0
T332.3, 5, 22, 100, 0
T333, 3, 4, 46, 2
T333.1, 3, 13, 58, 0
T333.2, 5, 33, 95, 0
T334, 2, 43, 61, 3
T334.1, 5, 12, 85, 0
T334.2, 5, 41, 90, 0
T334.3, 5, 11, 91, 0
T335, 3, 41, 92, 2
T335.1, 4, 9, 97, 0
T335.2, 5, 30, 98, 0
T336, 4, 39, 56, 0
T337, 4, 37, 57, 3
T337.1, 5, 49, 87, 0
T337.2, 5, 49, 93, 0
T337.3, 5, 32, 95, 0
T338, 3, 36, 99, 2
T338.1, 5, 1, 99, 0
T338.2, 5, 2, 99, 0
T339, 4, 19, 18, 2
T339.1, 5, 39, 82, 0
T339.2, 5, 14, 83, 0
T340, 5, 30, 25, 4
T340.1, 5, 39, 85, 0
T340.2, 5, 20, 85, 0
T340.3, 5, 33, 88, 0
T340.4, 5, 6, 96, 0
T341, 4, 7, 44, 0
T342, 2, 42, 86, 1
T342.1, 2, 43, 96, 0
T343, 2, 7, 14, 3
T343.1, 3, 7, 76, 0
T343.2, 3, 49, 94, 0
T343.3, 5, 5, 100, 0
T344, 4, 5, 19, 1
T344.1, 5, 34, 32, 0
T345, 3, 40, 13, 2
T345.1, 4, 14, 84, 0
T345.2, 4, 17, 84, 0
T346, 4, 8, 35, 4
T346.1, 4, 11, 67, 0
T346.2, 4, 50, 98, 0
T346.3, 5, 16, 99, 0
T346.4, 5, 34, 100, 0
T347, 4, 20, 9, 2
T347.1, 5, 49, 93, 0
T347.2, 5, 19, 100, 0
T348, 1, 48, 67, 2
T348.1, 2, 24, 93, 0
T348.2, 2, 38, 97, 0
T349, 4, 42, 92, 2
T349.1, 5, 5, 95, 0
T349.2, 5, 45, 99, 0
T350, 2, 41, 41, 4
T350.1, 2, 3, 85, 0
T350.2, 4, 10, 98, 0
T350.3, 4, 49, 100, 0
T350.4, 5, 50, 100, 0
T351, 5, 49, 66, 3
T351.1, 5, 12, 97, 0
T351.2, 5, 49, 100, 0
T351.3, 5, 32, 100, 0
T352, 3, 1, 63, 1
T352.1, 3, 43, 81, 0
T353, 2, 20, 48, 2
T353.1, 5, 7, 86, 0
T353.2, 5, 21, 91, 0
T354, 1, 19, 94, 1
T354.1, 4, 46, 100, 0
T355, 3, 47, 70, 4
T355.1, 3, 15, 76, 0
T355.2, 5, 25, 88, 0
T355.3, 5, 23, 92, 0
T355.4, 5, 16, 100, 0
T356, 3, 4, 38, 4
T356.1, 5, 1, 62, 0
T356.2, 5, 23, 72, 0
T356.3, 5, 45, 84, 0
T356.4, 5, 7, 86, 0
T357, 1, 42, 17, 2
T357.1, 3, 8, 80, 0
T357.2, 4, 29, 92, 0
T358, 5, 32, 14, 4
T358.1, 5, 36, 39, 0
T358.2, 5, 9, 85, 0
T358.3, 5, 16, 95, 0
T358.4, 5, 47, 98, 0
T359, 5, 27, 95, 0
T360, 2, 9, 71, 3
T360.1, 2, 41, 74, 0
T360.2, 5, 28, 90, 0
T360.3, 5, 36, 99, 0
T361, 5, 12, 38, 2
T361.1, 5, 18, 85, 0
T361.2, 5, 39, 91, 0
T362, 2, 29, 60, 3
T362.1, 4, 31, 87, 0
T362.2, 5, 1, 99, 0
T362.3, 5, 12, 99, 0
T363, 3, 4, 48, 4
T363.1, 4, 23, 75, 0
T363.2, 5, 29, 75, 0
T363.3, 5, 36, 79, 0
T363.4, 5, 14, 83, 0
T364, 5, 2, 45, 0
T365, 1, 16, 3, 4
T365.1, 4, 37, 56, 0
T365.2, 4, 14, 89, 0
T365.3, 4, 10, 90, 0
T365.4, 4, 25, 94, 0
T366, 3, 16, 26, 2
T366.1, 4, 49, 66, 0
T366.2, 5, 3, 85, 0
T367, 4, 2, 68, 3
T367.1, 5, 44, 78, 0
T367.2, 5, 46, 91, 0
T367.3, 5, 35, 98, 0
T368, 3, 23, 42, 0
T369, 1, 23, 52, 2
T369.1, 5, 48, 70, 0
T369.2, 5, 34, 91, 0
T370, 3, 19, 87, 0
T371, 1, 30, 3, 1
T371.1, 3, 49, 49, 0
T372, 2, 6, 32, 3
T372.1, 2, 42, 67, 0
T372.2, 5, 24, 77, 0
T372.3, 5, 47, 82, 0
T373, 2, 42, 80, 2
T373.1, 3, 16, 80, 0
T373.2, 5, 16, 83, 0
T374, 1, 11, 18, 4
T374.1, 3, 28, 94, 0
T374.2, 5, 3, 97, 0
T374.3, 5, 35, 100, 0
T374.4, 5, 28, 100, 0
T375, 1, 6, 87, 1
T375.1, 1, 42, 100, 0
T376, 5, 27, 31, 1
T376.1, 5, 46, 63, 0
T377, 5, 8, 77, 4
T377.1, 5, 37, 84, 0
T377.2, 5, 43, 90, 0
T377.3, 5, 13, 91, 0
T377.4, 5, 16, 98, 0
T378, 2, 16, 23, 2
T378.1, 2, 34, 44, 0
T378.2, 3, 45, 81, 0
T379, 4, 41, 11, 2
T379.1, 5, 32, 36, 0
T379.2, 5, 14, 47, 0
T380, 1, 8, 68, 3
T380.1, 1, 24, 87, 0
T380.2, 2, 19, 97, 0
T380.3, 4, 44, 100, 0
T381, 1, 44, 84, 1
T381.1, 1, 40, 86, 0
T382, 1, 10, 65, 0
T383, 1, 44, 27, 4
T383.1, 2, 30, 32, 0
T383.2, 5, 12, 53, 0
T383.3, 5, 45, 65, 0
T383.4, 5, 22, 69, 0
T384, 5, 18, 37, 0
T385, 4, 25, 68, 0
T386, 4, 36, 56, 0
T387, 2, 20, 29, 1
T387.1, 5, 41, 87, 0
T388, 1, 43, 60, 1
T388.1, 4, 25, 62, 0
T389, 1, 24, 2, 2
T389.1, 4, 47, 87, 0
T389.2, 4, 6, 88, 0
T390, 5, 8, 0, 2
T390.1, 5, 2, 52, 0
T390.2, 5, 27, 58, 0
T391, 2, 2, 74, 0
T392, 5, 14, 3, 2
T392.1, 5, 26, 73, 0
T392.2, 5, 7, 96, 0
T393, 5, 13, 65, 4
T393.1, 5, 33, 78, 0
T393.2, 5, 8, 78, 0
T393.3, 5, 19, 89, 0
T393.4, 5, 20, 94, 0
T394, 3, 17, 11, 1
T394.1, 4, 22, 40, 0
T395, 5, 42, 73, 1
T395.1, 5, 23, 97, 0
T396, 5, 25, 9, 1
T396.1, 5, 17, 22, 0
T397, 5, 19, 58, 3
T397.1, 5, 32, 97, 0
T397.2, 5, 50, 100, 0
T397.3, 5, 38, 100, 0
T398, 3, 21, 12, 0
T399, 5, 11, 78, 4
T399.1, 5, 28, 80, 0
T399.2, 5, 29, 93, 0
T399.3, 5, 5, 94, 0
T399.4, 5, 50, 96, 0
T400, 4, 33, 38, 4
T400.1, 4, 39, 92, 0
T400.2, 5, 31, 95, 0
T400.3, 5, 35, 98, 0
T400.4, 5, 24, 99, 0
T401, 2, 41, 49, 4
T401.1, 5, 31, 49, 0
T401.2, 5, 49, 61, 0
T401.3, 5, 41, 68, 0
T401.4, 5, 41, 93, 0
T402, 1, 43, 34, 0
T403, 2, 30, 29, 2
T403.1, 4, 42, 78, 0
T403.2, 5, 3, 95, 0
T404, 5, 20, 82, 0
T405, 5, 37, 50, 0
T406, 5, 14, 35, 1
T406.1, 5, 4, 61, 0
T407, 2, 18, 18, 4
T407.1, 2, 4, 56, 0
T407.2, 5, 34, 56, 0
T407.3, 5, 41, 67, 0
T407.4, 5, 32, 69, 0
T408, 2, 45, 60, 1
T408.1, 3, 39, 97, 0
T409, 5, 26, 26, 3
T409.1, 5, 4, 46, 0
T409.2, 5, 12, 66, 0
T409.3, 5, 47, 100, 0
T410, 1, 36, 62, 3
T410.1, 5, 3, 99, 0
T410.2, 5, 46, 100, 0
T410.3, 5, 8, 100, 0
T411, 5, 11, 76, 0
T412, 3, 39, 53, 4
T412.1, 4, 33, 95, 0
T412.2, 5, 27, 100, 0
T412.3, 5, 22, 100, 0
T412.4, 5, 40, 100, 0
T413, 2, 23, 0, 4
T413.1, 5, 2, 15, 0
T413.2, 5, 37, 20, 0
T413.3, 5, 44, 90, 0
T413.4, 5, 16, 97, 0
T414, 5, 30, 57, 2
T414.1, 5, 47, 86, 0
T414.2, 5, 34, 90, 0
T415, 4, 46, 64, 3
T415.1, 4, 38, 92, 0
T415.2, 4, 29, 97, 0
T415.3, 5, 16, 100, 0
T416, 2, 29, 87, 3
T416.1, 2, 29, 96, 0
T416.2, 4, 40, 96, 0
T416.3, 4, 42, 100, 0
T417, 1, 40, 17, 2
T417.1, 5, 37, 55, 0
T417.2, 5, 40, 80, 0
T418, 1, 23, 90, 0
T419, 1, 26, 13, 4
T419.1, 1, 24, 75, 0
T419.2, 1, 16, 93, 0
T419.3, 2, 36, 93, 0
T419.4, 5, 31, 98, 0
T420, 3, 41, 90, 0
T421, 5, 49, 13, 2
T421.1, 5, 44, 13, 0
T421.2, 5, 12, 49, 0
T422, 1, 8, 92, 0
T423, 1, 47, 82, 2
T423.1, 5, 46, 86, 0
T423.2, 5, 33, 86, 0
T424, 2, 10, 87, 2
T424.1, 3, 22, 94, 0
T424.2, 4, 48, 94, 0
T425, 3, 21, 21, 0
T426, 5, 23, 5, 2
T426.1, 5, 44, 60, 0
T426.2, 5, 40, 97, 0
T427, 4, 26, 43, 2
T427.1, 5, 14, 46, 0
T427.2, 5, 4, 59, 0
T428, 3, 37, 21, 0
T429, 5, 34, 98, 3
T429.1, 5, 23, 100, 0
T429.2, 5, 18, 100, 0
T429.3, 5, 16, 100, 0
T430, 1, 5, 19, 0
T431, 1, 36, 32, 3
T431.1, 1, 19, 33, 0
T431.2, 5, 31, 93, 0
T431.3, 5, 18, 97, 0
T432, 3, 47, 99, 0
T433, 5, 23, 0, 0
T434, 4, 25, 73, 2
T434.1, 4, 28, 88, 0
T434.2, 5, 13, 90, 0
T435, 3, 13, 18, 4
T435.1, 4, 15, 93, 0
T435.2, 4, 12, 99, 0
T435.3, 4, 33, 99, 0
T435.4, 5, 48, 100, 0
T436, 4, 41, 44, 1
T436.1, 5, 40, 68, 0
T437, 3, 25, 18, 0
T438, 1, 16, 55, 1
T438.1, 1, 7, 76, 0
T439, 3, 21, 76, 2
T439.1, 4, 19, 89, 0
T439.2, 4, 26, 92, 0
T440, 2, 14, 46, 4
T440.1, 2, 23, 68, 0
T440.2, 5, 22, 99, 0
T440.3, 5, 18, 100, 0
T440.4, 5, 37, 100, 0
T441, 4, 30, 15, 1
T441.1, 4, 25, 80, 0
T442, 5, 14, 47, 2
T442.1, 5, 33, 87, 0
T442.2, 5, 27, 98, 0
T443, 3, 36, 1, 4
T443.1, 3, 34, 36, 0
T443.2, 3, 41, 47, 0
T443.3, 5, 28, 76, 0
T443.4, 5, 41, 100, 0
T444, 5, 39, 34, 3
T444.1, 5, 30, 73, 0
T444.2, 5, 14, 75, 0
T444.3, 5, 14, 89, 0
T445, 2, 22, 94, 2
T445.1, 4, 16, 96, 0
T445.2, 5, 10, 98, 0
T446, 2, 36, 37, 2
T446.1, 2, 38, 64, 0
T446.2, 4, 21, 99, 0
T447, 1, 26, 53, 4
T447.1, 1, 23, 72, 0
T447.2, 3, 2, 94, 0
T447.3, 4, 8, 97, 0
T447.4, 4, 23, 98, 0
T448, 2, 48, 90, 2
T448.1, 3, 21, 99, 0
T448.2, 3, 16, 99, 0
T449, 5, 36, 10, 1
T449.1, 5, 30, 72, 0
T450, 2, 28, 6, 1
T450.1, 2, 21, 95, 0
T451, 4, 5, 30, 1
T451.1, 4, 23, 32, 0
T452, 2, 39, 38, 4
T452.1, 4, 43, 53, 0
T452.2, 4, 30, 81, 0
T452.3, 4, 42, 95, 0
T452.4, 5, 26, 95, 0
T453, 5, 35, 6, 4
T453.1, 5, 46, 25, 0
T453.2, 5, 33, 53, 0
T453.3, 5, 50, 60, 0
T453.4, 5, 26, 71, 0
T454, 5, 47, 57, 1
T454.1, 5, 39, 74, 0
T455, 2, 47, 42, 1
T455.1, 2, 6, 54, 0
T456, 4, 11, 52, 1
T456.1, 5, 33, 97, 0
T457, 3, 6, 45, 1
T457.1, 5, 10, 100, 0
T458, 4, 1, 94, 4
T458.1, 4, 21, 94, 0
T458.2, 4, 32, 100, 0
T458.3, 5, 30, 100, 0
T458.4, 5, 34, 100, 0
T459, 5, 14, 81, 1
T459.1, 5, 19, 97, 0
T460, 5, 17, 32, 0
T461, 3, 50, 85, 2
T461.1, 5, 50, 99, 0
T461.2, 5, 24, 99, 0
T462, 2, 15, 6, 4
T462.1, 3, 12, 36, 0
T462.2, 3, 8, 47, 0
T462.3, 4, 7, 71, 0
T462.4, 4, 7, 97, 0
T463, 1, 9, 8, 0
T464, 5, 21, 44, 1
T464.1, 5, 31, 56, 0
T465, 1, 14, 96, 1
T465.1, 2, 31, 98, 0
T466, 3, 3, 5, 1
T466.1, 5, 10, 100, 0
T467, 3, 14, 68, 4
T467.1, 4, 38, 82, 0
T467.2, 5, 45, 95, 0
T467.3, 5, 18, 97, 0
T467.4, 5, 27, 100, 0
T468, 5, 48, 72, 0
T469, 2, 46, 36, 4
T469.1, 3, 12, 51, 0
T469.2, 3, 16, 94, 0
T469.3, 3, 19, 99, 0
T469.4, 3, 38, 99, 0
T470, 4, 27, 1, 4
T470.1, 5, 33, 77, 0
T470.2, 5, 27, 97, 0
T470.3, 5, 24, 98, 0
T470.4, 5, 36, 98, 0
T471, 3, 25, 86, 4
T471.1, 3, 39, 91, 0
T471.2, 5, 17, 96, 0
T471.3, 5, 44, 99, 0
T471.4, 5, 10, 100, 0
T472, 5, 1, 80, 2
T472.1, 5, 44, 83, 0
T472.2, 5, 33, 89, 0
T473, 3, 22, 75, 1
T473.1, 4, 30, 90, 0
T474, 2, 11, 68, 2
T474.1, 4, 50, 75, 0
T474.2, 4, 25, 76, 0
T475, 3, 17, 57, 4
T475.1, 4, 48, 90, 0
T475.2, 5, 21, 99, 0
T475.3, 5, 43, 99, 0
T475.4, 5, 34, 99, 0
T476, 4, 47, 64, 4
T476.1, 5, 49, 79, 0
T476.2, 5, 9, 95, 0
T476.3, 5, 48, 95, 0
T476.4, 5, 38, 98, 0
T477, 1, 19, 74, 4
T477.1, 1, 3, 76, 0
T477.2, 3, 34, 95, 0
T477.3, 4, 31, 99, 0
T477.4, 4, 2, 100, 0
T478, 3, 8, 100, 1
T478.1, 4, 16, 100, 0
T479, 2, 29, 4, 0
T480, 1, 30, 35, 3
T480.1, 4, 39, 42, 0
T480.2, 4, 19, 92, 0
T480.3, 5, 32, 96, 0
T481, 5, 30, 21, 2
T481.1, 5, 41, 98, 0
T481.2, 5, 1, 98, 0
T482, 4, 45, 80, 4
T482.1, 5, 38, 90, 0
T482.2, 5, 32, 97, 0
T482.3, 5, 23, 97, 0
T482.4, 5, 36, 97, 0
T483, 1, 36, 9, 0
T484, 4, 43, 88, 2
T484.1, 4, 28, 96, 0
T484.2, 4, 19, 97, 0
T485, 5, 15, 36, 2
T485.1, 5, 43, 50, 0
T485.2, 5, 19, 53, 0
T486, 1, 4, 90, 4
T486.1, 4, 20, 100, 0
T486.2, 4, 37, 100, 0
T486.3, 5, 1, 100, 0
T486.4, 5, 36, 100, 0
T487, 2, 24, 38, 0
T488, 1, 28, 96, 1
T488.1, 3, 3, 98, 0
T489, 1, 50, 11, 1
T489.1, 4, 35, 58, 0
T490, 5, 6, 2, 0
T491, 3, 12, 84, 1
T491.1, 5, 9, 86, 0
T492, 5, 47, 33, 2
T492.1, 5, 39, 93, 0
T492.2, 5, 4, 98, 0
T493, 1, 17, 59, 3
T493.1, 4, 30, 68, 0
T493.2, 5, 43, 74, 0
T493.3, 5, 22, 91, 0
T494, 2, 13, 80, 4
T494.1, 5, 17, 81, 0
T494.2, 5, 48, 81, 0
T494.3, 5, 23, 99, 0
T494.4, 5, 48, 99, 0
T495, 4, 7, 49, 3
T495.1, 4, 45, 80, 0
T495.2, 4, 24, 86, 0
T495.3, 5, 25, 89, 0
T496, 3, 5, 79, 2
T496.1, 5, 50, 79, 0
T496.2, 5, 12, 80, 0
T497, 3, 38, 5, 2
T497.1, 5, 36, 20, 0
T497.2, 5, 41, 72, 0
T498, 5, 39, 42, 2
T498.1, 5, 2, 71, 0
T498.2, 5, 46, 90, 0
T499, 4, 10, 43, 2
T499.1, 4, 12, 99, 0
T499.2, 4, 9, 100, 0
T500, 3, 50, 52, 0
T501, 2, 17, 52, 4
T501.1, 4, 9, 82, 0
T501.2, 4, 20, 99, 0
T501.3, 5, 11, 99, 0
T501.4, 5, 2, 100, 0
T502, 3, 10, 39, 2
T502.1, 4, 8, 46, 0
T502.2, 4, 40, 85, 0
T503, 5, 49, 60, 2
T503.1, 5, 50, 71, 0
T503.2, 5, 16, 81, 0
T504, 4, 2, 5, 4
T504.1, 5, 26, 30, 0
T504.2, 5, 16, 60, 0
T504.3, 5, 45, 72, 0
T504.4, 5, 31, 84, 0
T505, 5, 29, 86, 4
T505.1, 5, 4, 93, 0
T505.2, 5, 27, 96, 0
T505.3, 5, 19, 100, 0
T505.4, 5, 20, 100, 0
T506, 4, 28, 8, 4
T506.1, 5, 24, 36, 0
T506.2, 5, 18, 85, 0
T506.3, 5, 6, 85, 0
T506.4, 5, 44, 92, 0
T507, 5, 42, 24, 4
T507.1, 5, 30, 35, 0
T507.2, 5, 16, 100, 0
T507.3, 5, 14, 100, 0
T507.4, 5, 45, 100, 0
T508, 4, 35, 41, 3
T508.1, 5, 34, 85, 0
T508.2, 5, 10, 86, 0
T508.3, 5, 34, 95, 0
T509, 3, 42, 48, 3
T509.1, 5, 50, 74, 0
T509.2, 5, 49, 89, 0
T509.3, 5, 20, 92, 0
T510, 4, 5, 88, 0
T511, 2, 35, 46, 1
T511.1, 5, 8, 71, 0
T512, 1, 38, 9, 0
T513, 5, 38, 49, 4
T513.1, 5, 5, 92, 0
T513.2, 5, 44, 99, 0
T513.3, 5, 10, 100, 0
T513.4, 5, 19, 100, 0
T514, 2, 47, 15, 2
T514.1, 4, 24, 52, 0
T514.2, 5, 13, 82, 0
T515, 4, 34, 54, 1
T515.1, 4, 49, 87, 0
T516, 3, 26, 42, 1
T516.1, 3, 10, 54, 0
T517, 4, 23, 2, 4
T517.1, 5, 27, 61, 0
T517.2, 5, 38, 84, 0
T517.3, 5, 1, 94, 0
T517.4, 5, 43, 94, 0
T518, 3, 35, 51, 3
T518.1, 4, 2, 89, 0
T518.2, 5, 8, 94, 0
T518.3, 5, 48, 96, 0
T519, 4, 9, 54, 3
T519.1, 5, 31, 86, 0
T519.2, 5, 24, 95, 0
T519.3, 5, 12, 99, 0
T520, 3, 8, 27, 4
T520.1, 3, 17, 59, 0
T520.2, 5, 48, 82, 0
T520.3, 5, 40, 89, 0
T520.4, 5, 5, 94, 0
T521, 3, 18, 89, 0
T522, 1, 46, 16, 0
T523, 1, 27, 50, 4
T523.1, 4, 30, 61, 0
T523.2, 5, 11, 94, 0
T523.3, 5, 9, 98, 0
T523.4, 5, 49, 99, 0
T524, 3, 46, 85, 4
T524.1, 4, 40, 93, 0
T524.2, 4, 27, 96, 0
T524.3, 5, 25, 99, 0
T524.4, 5, 1, 100, 0
T525, 2, 38, 80, 4
T525.1, 2, 6, 98, 0
T525.2, 2, 41, 99, 0
T525.3, 4, 2, 99, 0
T525.4, 4, 13, 99, 0
T526, 5, 1, 58, 3
T526.1, 5, 37, 64, 0
T526.2, 5, 25, 92, 0
T526.3, 5, 50, 99, 0
T527, 2, 23, 54, 4
T527.1, 4, 17, 73, 0
T527.2, 5, 32, 80, 0
T527.3, 5, 29, 92, 0
T527.4, 5, 15, 96, 0
T528, 3, 21, 82, 0
T529, 1, 19, 100, 4
T529.1, 2, 26, 100, 0
T529.2, 4, 26, 100, 0
T529.3, 4, 27, 100, 0
T529.4, 4, 18, 100, 0
T530, 2, 31, 76, 4
T530.1, 5, 49, 84, 0
T530.2, 5, 25, 94, 0
T530.3, 5, 29, 98, 0
T530.4, 5, 40, 98, 0
T531, 3, 40, 29, 1
T531.1, 5, 27, 60, 0
T532, 3, 49, 15, 2
T532.1, 5, 49, 99, 0
T532.2, 5, 12, 99, 0
T533, 2, 38, 49, 4
T533.1, 2, 15, 62, 0
T533.2, 3, 43, 89, 0
T533.3, 5, 1, 96, 0
T533.4, 5, 7, 98, 0
T534, 4, 34, 42, 1
T534.1, 4, 20, 54, 0
T535, 5, 39, 52, 2
T535.1, 5, 50, 72, 0
T535.2, 5, 27, 99, 0
T536, 3, 1, 93, 1
T536.1, 5, 41, 100, 0
T537, 5, 45, 39, 2
T537.1, 5, 14, 79, 0
T537.2, 5, 41, 90, 0
T538, 4, 10, 17, 3
T538.1, 4, 4, 68, 0
T538.2, 4, 13, 97, 0
T538.3, 5, 33, 98, 0
T539, 4, 44, 97, 0
T540, 4, 4, 37, 4
T540.1, 4, 7, 90, 0
T540.2, 4, 41, 91, 0
T540.3, 4, 38, 100, 0
T540.4, 4, 17, 100, 0
T541, 1, 8, 70, 1
T541.1, 4, 22, 92, 0
T542, 2, 37, 39, 0
T543, 3, 11, 97, 3
T543.1, 3, 38, 98, 0
T543.2, 3, 21, 100, 0
T543.3, 5, 44, 100, 0
T544, 5, 18, 14, 3
T544.1, 5, 42, 67, 0
T544.2, 5, 4, 78, 0
T544.3, 5, 4, 100, 0
T545, 1, 31, 6, 3
T545.1, 4, 25, 100, 0
T545.2, 5, 7, 100, 0
T545.3, 5, 8, 100, 0
T546, 2, 3, 0, 4
T546.1, 5, 43, 88, 0
T546.2, 5, 34, 100, 0
T546.3, 5, 49, 100, 0
T546.4, 5, 42, 100, 0
T547, 4, 4, 25, 4
T547.1, 5, 9, 80, 0
T547.2, 5, 25, 88, 0
T547.3, 5, 12, 93, 0
T547.4, 5, 34, 95, 0
T548, 5, 42, 32, 2
T548.1, 5, 13, 70, 0
T548.2, 5, 13, 90, 0
T549, 1, 18, 3, 4
T549.1, 5, 17, 84, 0
T549.2, 5, 25, 87, 0
T549.3, 5, 21, 94, 0
T549.4, 5, 29, 100, 0
T550, 3, 28, 53, 0
T551, 4, 2, 1, 4
T551.1, 4, 8, 71, 0
T551.2, 4, 36, 93, 0
T551.3, 4, 6, 99, 0
T551.4, 5, 41, 99, 0
T552, 1, 2, 4, 1
T552.1, 2, 35, 85, 0
T553, 3, 9, 79, 3
T553.1, 4, 8, 82, 0
T553.2, 4, 42, 95, 0
T553.3, 5, 26, 96, 0
T554, 1, 49, 48, 1
T554.1, 1, 4, 73, 0
T555, 1, 30, 13, 2
T555.1, 3, 49, 97, 0
T555.2, 3, 3, 97, 0
T556, 4, 46, 3, 4
T556.1, 5, 13, 17, 0
T556.2, 5, 15, 67, 0
T556.3, 5, 44, 81, 0
T556.4, 5, 7, 97, 0
T557, 4, 41, 25, 4
T557.1, 5, 36, 60, 0
T557.2, 5, 25, 93, 0
T557.3, 5, 13, 98, 0
T557.4, 5, 20, 100, 0
T558, 2, 36, 32, 3
T558.1, 2, 48, 89, 0
T558.2, 5, 38, 97, 0
T558.3, 5, 32, 98, 0
T559, 5, 6, 28, 2
T559.1, 5, 37, 64, 0
T559.2, 5, 10, 84, 0
T560, 5, 10, 43, 3
T560.1, 5, 1, 85, 0
T560.2, 5, 43, 92, 0
T560.3, 5, 40, 95, 0
T561, 3, 4, 26, 3
T561.1, 4, 32, 78, 0
T561.2, 5, 33, 92, 0
T561.3, 5, 36, 94, 0
T562, 4, 19, 31, 2
T562.1, 4, 8, 70, 0
T562.2, 4, 18, 82, 0
T563, 3, 22, 32, 3
T563.1, 5, 19, 41, 0
T563.2, 5, 28, 61, 0
T563.3, 5, 35, 88, 0
T564, 2, 33, 32, 1
T564.1, 5, 4, 58, 0
T565, 5, 43, 33, 3
T565.1, 5, 40, 99, 0
